setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_corpus,corpus_sha
regime2_a1_baseline_explain,explain,5a8ac0595542992d82986f6c,hard,bridge,"Which minor role did this New Zealand storyboard artist play in the film ""King Kong"" who will direct the film based on the novel by Philip Reeve?",Gondorian soldier,13312 40918,46078 13312 33060 32827 31544,Gondorian soldier,"[2] states that Christian Rivers cameoed in ""King Kong"" as a Gondorian soldier. [3] mentions that Kong: Skull Island is a reboot of the ""King Kong"" franchise. [3] also states that Jordan Vogt-Roberts directed the film. Connecting these, Christian Rivers played a minor role as a Gondorian soldier in the 2017 ""King Kong"" film, and he will direct the upcoming adaptation of ""Mortal Engines"".
Answer: Gondorian soldier",1,964,104,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7cfb2755429907fabef084,hard,bridge,What year did the director of The Quiet American die?,1993,31165 59277,59277 59278 59276 23030 16392,1993,"[1] states that The Quiet American (1958 film) was directed by Joseph L. Mankiewicz.
[4] provides information that Joseph L. Mankiewicz died in 1993.
Answer: 1993",1,729,54,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a802e135542992bc0c4a6c7,hard,bridge,Blue Dwarf is what type of online text-based role-playing game?,play-by-post role-playing game,9647 46729,9647 44333 46729 20072 5214,Play-by-post role-playing game,"[1] states that Blue Dwarf is an unofficial Play-by-post role-playing game based in the fictional universe of the TV series Red Dwarf.
[2] provides information about online text-based role-playing games dating back to 1978, while [3] specifically defines Play-by-post role-playing games as an online text-based role-playing game format.
Connecting these:
Since Blue Dwarf is described as a Play-by-post role-playing game and [3] defines this format, we can conclude that Blue Dwarf is a Play-by-post online text-based role-playing game.
Answer: Play-by-post role-playing game",1,595,121,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae47dd95542995ad6573d57,hard,bridge,Who was the boyfriend of Thelma Lou in the series with Jim Nabors?,Barney Fife,8866 30048,60078 8866 23829 30048 23805,Barney Fife,"Sentence 1: [1] Thelma Lou is Barney Fife's girlfriend and is portrayed by Betty Lynn.
Sentence 2: [4] Jim Nabors was given his own spin-off show, ""Gomer Pyle, U.S.M.C.."" after proving popular in ""The Andy Griffith Show"".
Connecting: In ""The Andy Griffith Show"", Thelma Lou was Barney Fife's girlfriend, and Jim Nabors was part of the show but not Thelma Lou's boyfriend.
Answer: Barney Fife",1,533,106,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7c68575542996dd594b91c,hard,bridge,What was the sequel of the game that e was published by U.S. Gold in 1992?,Fade to Black,20379 21208,62028 55535 56770 24835 47102,Illuminati,"[4] Hacker (card game). Hacker is a card game made by Steve Jackson Games (SJG) published in 1992.
This passage mentions that Hacker was published by U.S. Gold in 1992.
[4] Hacker (card game). Hacker is a card game made by Steve Jackson Games (SJG) published in 1992.
[5] Portal 2. Portal 2 is a 2011 first-person puzzle-platform video game developed and published by Valve Corporation.
This passage states that Hacker is based on interlocking access to different computer systems in the web, which is similar to the game ""Illuminati"".
Answer: Illuminati",1,956,143,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a8e07185542995085b37389,hard,bridge,Private Music signed the drummer who was part of which English group?,Beatles,47506 49545,47506 49545 43776 4424 30394,Tangerine Dream,"Sentence 1: Private Music was an American independent record label that signed Yanni, Suzanne Ciani, Andy Summers, Patrick O'Hearn, Leo Kottke, and his former bandmates, Tangerine Dream.
Sentence 2: Tangerine Dream was an English rock band formed in Germany in 1970.
Chain of Reasoning: Private Music signed Tangerine Dream, an English rock band, as part of its roster.
Answer: Tangerine Dream",1,825,98,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae4f2595542990ba0bbb1a8,hard,bridge,"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?","June 22, 1953",15338 16532,42999 44138 11943 15338 38073,"June 22, 1953","Sentence 1: Cyndi Lauper (born June 22, 1953) is an American singer, songwriter, actress and LGBT rights activist.
Sentence 2: Cyndi Lauper won Grammy and Emmy awards.
Answer: June 22, 1953",1,991,62,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae72e5d5542991e8301cba8,hard,bridge,What position did the winner of the MVP in Pool C of the 2017 WBC play?,third baseman,2660 37818,2660 31226 10888 32971 55133,infielder,"[1] states that Manny Machado of the Dominican Republic was named MVP for the first-round Pool C bracket of the WBC. [1] does not specify Machado's position.
Connecting the useful passages:
Manny Machado was named MVP for the 2017 World Baseball Classic Pool C, but [1] does not provide his specific position.
Answer: infielder",1,970,78,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a8a48ee55429930ff3c0d66,hard,bridge,Kadeem Jack is a player in a league that started with how many teams?,eight,31781 41622,31781 42017 31780 15539 42020,22,"Sentence 1: Kadeem Jack is an American professional basketball player for the Sioux Falls Skyforce of the NBA G League.
Sentence 2: The NBA G League is an association of basketball leagues in the United States and Canada.
Answer: 22",1,637,52,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab7f3285542992aa3b8c88f,hard,bridge,Suzanne Simone Baptiste Louverture is the wife of the leader of which revolution?,the Haitian Revolution,56068 61205,56068 61205 23362 51584 34721,Toussaint Louverture,"Sentence 1: Suzanne Simone Baptiste Louverture was the wife of Toussaint Louverture.
Sentence 2: Toussaint Louverture was the best-known leader of the Haitian Revolution.
Connection: Suzanne Simone Baptiste Louverture was the wife of Toussaint Louverture, who led the Haitian Revolution.
Answer: Toussaint Louverture",1,677,72,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a77a65b5542992a6e59df57,hard,bridge,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?","September 8, 2017",15261 53688,53688 15261 18176 52263 40241,"September 8, 2017","Sentence 1: [1] states that ""Small Town Boy"" was released to country radio on February 17, 2017 as the second single from Dustin Lynch's third studio album, ""Current Mood"".
Sentence 2: [2] provides information about ""Current Mood"", stating it was released on September 8, 2017.
Answer: September 8, 2017",1,579,86,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ade1f1c55429939a52fe82d,hard,bridge,"Len Wiseman directed ""Live Free or Die Hard"" which is the 4 installment in the Die Hard film franchise base on what character?",John McClane,34323 36129,36129 34323 17066 17063 17065,John McClane,"[1] states that Live Free or Die Hard is the fourth installment in the ""Die Hard"" film series. [2] mentions that Len Wiseman directed Live Free or Die Hard.
Connecting the useful passages:
Since Live Free or Die Hard is the fourth installment in the ""Die Hard"" film series and Len Wiseman directed it, we need to identify the character associated with this film.
Answer: John McClane",1,758,84,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a86b13f55429960ec39b6c3,hard,bridge,Where was the second World Junior Ice Hockey Championship in which Miroslav Přerost coached the men's national junior ice hockey team hosted?,"Ufa, Russia",2169 40359,40359 2546 1844 2169 43494,Ufa,"Sentence 1: Miroslav Přerost is a Czech former professional ice hockey player who became a head coach of the Czech Republic men's national junior ice hockey team.
Sentence 2: The 2012, 2013, and 2014 World Junior Ice Hockey Championships are mentioned in the passages.
Sentence 3: The 2013 World Junior Ice Hockey Championships were hosted in Ufa, Russia.
Connecting the useful passages into a chain of reasoning:
In 2013, Miroslav Přerost coached the Czech Republic men's national junior ice hockey team, which participated in the World Junior Ice Hockey Championships.
Final answer: Ufa",1,843,146,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab56f3e5542992aa134a317,hard,comparison,"Which genus of flowering plant is found in an environment further south, Crocosmia or Cimicifuga?",Crocosmia,13532 15078,15078 13532 15080 15079 11282,Crocosmia,"[1] states that Crocosmia is native to southern and eastern Africa, ranging from South Africa to Sudan.
[2] mentions Cimicifuga as being native to temperate regions of the Northern Hemisphere.
[1] and [2] provide information about the geographical distribution of Crocosmia and Cimicifuga.
Answer: Crocosmia",1,521,73,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a8126265542995ce29dcbc9,hard,bridge,Which South African anti-apartheid archbishop was part of the actions against the ruling National Party government?,Desmond Mpilo Tutu,16846 28115,16846 42283 42071 28115 54114,Desmond Tutu,"[1] Desmond Tutu is mentioned as an anti-apartheid activist and Anglican bishop. [4] states that internal resistance to apartheid included Desmond Tutu. [4] also mentions that mass action against the ruling National Party government was instrumental in ending racial segregation and discrimination.
Answer: Desmond Tutu",1,791,62,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7349125542994cef4bc505,hard,bridge,Baadshah is an Indian action comedy film that was inspired by what Hong Kong action movie starring Jackie Chan and Richard Norton?,Mr. Nice Guy,7440 41129,7440 41129 13624 58493 30442,Mr. Nice Guy,"Sentence 1: [1] Baadshah is an Indian action comedy film directed by Abbas-Mustan and stars Shah Rukh Khan and Twinkle Khanna.
Sentence 2: [2] Mr. Nice Guy is a 1997 Hong Kong action film starring Jackie Chan and Richard Norton.
Connecting: Since Baadshah is inspired by films like ""Mr. Nice Guy"" and considering the cast of Mr. Nice Guy includes Jackie Chan and Richard Norton, we can infer that Baadshah might have been influenced by this Hong Kong action film.
Answer: Mr. Nice Guy",1,678,124,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a8b99a45542997f31a41d7f,hard,bridge,Who played the female lead in a 2007 Indian Telugu film that was an unofficial copy of a remake of Lina Wertmuller's 1974 film?,Neha Sharma,13125 56145,63341 48354 12459 13125 18910,Neha Sharma,"Sentence 1: [4] Chirutha (2007) is an unofficial copy of Guy Ritchie's 2002 film, ""Swept Away"".
Sentence 2: [4] Neha Sharma plays the female lead in Chirutha.
Answer: Neha Sharma",1,898,64,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae26197554299495565da51,hard,bridge,"American singer-songwriter, Taylor Swift, self-penned the song, Change, alongside Nathan Chapman, which was featured on her second studio album released by who?",Big Machine Records,12475 20678,12475 20678 56734 48748 8461,Big Machine Records,"Sentence 1: ""Change"" is a song performed by American singer-songwriter Taylor Swift. Swift self-penned the song and co-produced it alongside Nathan Chapman.
Sentence 2: ""Change"" was later included on the ""AT&T Team USA Soundtrack"", which was released August 7, 2008.
Sentence 3: ""Change"" is musically pop rock and uses divergent string instruments.
Connecting the useful passages into a chain of reasoning:
Taylor Swift self-penned ""Change"" and co-produced it with Nathan Chapman, and it was included on the ""AT&T Team USA Soundtrack"".
Answer: Big Machine Records",1,980,132,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab92e02554299753720f775,hard,bridge,What was the largest passenger capacity of the plane type used for BOAC Flight 911 ?,219,7424 9889,7424 7423 7422 9894 5253,396,"Sentence 1: BOAC Flight 911 was a round-the-world flight operated by British Overseas Airways Corporation that crashed as a result of an encounter with severe clear-air turbulence near Mount Fuji in Japan on 5 March 1966.
Sentence 2: The Boeing 707-436 on this flight was commanded by Captain Bernard Dobson, 45, from Dorset, an experienced 707 pilot who had been flying these aircraft since November 1960.
Sentence 3: Boeing 777 is a family of long-range wide-body twin-engine jet airliners developed and manufactured by Boeing Commercial Airplanes. It is the world's largest twinjet and has a typical seating capacity of 314 to 396 passengers, with a range of 5240 to .
Connection: The Boeing 707-436 used for BOAC Flight 911 is described as a long-range wide-body twin-engine jet airliner, but its specific passenger capacity is not provided.
Answer: 396",1,828,224,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5abc715f5542993a06baf8ea,hard,bridge,which Soviet Russian cellist.did Anton Ginsburg work best known as accompany,Daniil Shafran,6132 15814,6132 41155 56085 5523 4699,Sviatoslav Knushevitsky,"Sentence 1: Anton Ginsburg was a Russian pianist born in Moscow and graduated from the Moscow Conservatory in 1953.
Sentence 2: Among Soviet Russian cellists, Sviatoslav Knushevitsky is spoken of as one of the pre-eminent cellists of the 20th century.
Connection: Since Anton Ginsburg worked as an accompanist with Daniil Shafran, and Sviatoslav Knushevitsky is noted as one of the pre-eminent Russian cellists, we can infer that Ginsburg worked best as an accompanist with Knushevitsky.
Answer: Sviatoslav Knushevitsky",1,986,141,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5abc089b5542993f40c73c57,hard,bridge,MacBook offers what brand-type of displays that are higher-resolution than other portable computers?,Retina,37280 49083,37280 37281 37282 49083 27430,Retina Display,"Sentence 1: MacBook offers a high-resolution Retina Display.
Sentence 2: Retina Display is a brand name used by Apple for its series of IPS panel displays that have a higher pixel density than traditional displays.
Answer: Retina Display",1,783,49,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
