setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_corpus,corpus_sha
knob1_hnsw_ef16,short,5ab8829d55429934fafe6e08,hard,bridge,The View from the Bottom is the fifth studio album by an American rock band best known for what hit song?,My Own Worst Enemy,36025 59880,59880 57387 38374 57691 20042,"The View from the Bottom is the fifth studio album by an American rock band best known for what hit song?;
None",,1,820,23,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ae327e05542992f92d82220,hard,bridge,GamesMaster has a sister publicantion that is published how many times per year?,13,18657 22501,22501 22490 22496 36328 61865,monthly,,1,748,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5adfa8d0554299025d62a32c,hard,bridge,How many times have the team that won the 11th DFB-Pokal won the national championship ?,"five times,",385 63201,63201 385 20340 10098 31629,5,,1,959,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a77bdcb5542997042120b0b,hard,comparison,"Who was born first, Morgan Llywelyn or Robert Jordan?",Morgan Llywelyn,40867 49819,49819 42256 9810 49897 49798,Robert Jordan,,1,776,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ab84de95542990e739ec8b4,hard,bridge,Yau Ma Tei North is a district of a city with how many citizens?,7.2 million,26593 65951,65951 56890 41744 42169 18433,Hong Kong,,1,640,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a8b515e55429971feec46bb,hard,bridge,Which Western action-adventure video game by Rockstar did Tyler Bunch act for?,Red Dead Redemption,48768 61941,48767 48768 48769 61941 48770,Red Dead Redemption,,1,724,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ae0c9dd5542993d6555ec69,hard,comparison,Are Rob Parissi and Robert Pollard both musicians,yes,49693 49874,49693 49874 64323 49875 49862,Yes,,1,626,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ac43e0f554299076e296d8e,hard,comparison,What country are both Dafeng District and Jixi in?,China,15478 30140,30140 29987 25716 15478 35045,China,,1,522,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5abb342055429966062416e8,hard,bridge,"The world's greatest Super-Heroes anthology showcased one of four superheroes known for speaking the phrase ""SHAZAM"", what was their name?",Captain Marvel,11702 60020,11702 60020 8028 54399 51884,Captain Marvel,,1,776,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a8f21c755429918e830d195,hard,comparison,"Whose writing covered more topics, Alan Dean Foster or Samuel R. Delany?",Samuel Ray Delany Jr.,4389 51437,51437 4389 57893 58945 26921,Alan Dean Foster,,1,788,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ab5ec795542997d4ad1f252,hard,bridge,"What abbey, founded in 598, was Clarembald a monk at?",St Augustine's Abbey,13722 54601,13722 54601 64058 54722 3735,Clarembald was a monk at St Augustine's Abbey,,1,622,12,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a862b0b554299211dda2a98,hard,bridge,The current home ground of the Salford Red Devils was built for what season?,the 2012 season,3489 51234,51234 51235 37732 3489 2268,2012,,1,556,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ab2e3a35542991669774124,hard,bridge,The Pioneer Helmet and the Benty Grange helmet are linked because of which feature?,A simple iron boar crest,8692 46586,46586 8692 14639 54788 53058,boar crest,,1,611,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ae692e35542996d980e7c0e,hard,bridge,"What is the birthdate of this King of Italy, claiming thrones of Ethiopia and Albania and father of Princess Yolanda of Savoy?",11 November 1869,47469 63252,63252 47469 47379 47378 4440,11 November 1869,,1,881,8,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a876cd55542993e715abf36,hard,bridge,Kim Jong-hyun's first studio album was distributed by whom?,KT Music,32752 52795,32752 32753 52795 25143 48495,KT Music,,1,878,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ab9ba6855429970cfb8eb87,hard,bridge,"Which novel by the author of ""Armada"" will adapted as a feature film by Steven Spielberg?",Ready Player One,6523 19716,6523 44631 19716 49504 48291,Ready Player One,,1,746,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ae446175542995ad6573d1f,hard,bridge,Who had a perfect game against The Ignitor's team in 1998?,David Wells,1148 45613,1140 1149 1155 51568 1148,Sandy Koufax,,1,1016,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a77846f5542995d83181187,hard,bridge,Which 50th Congressional District representative was Brent Roger Wilkes connected to in a scandal?,Duke Cunningham,10407 18074,31171 25196 39781 56810 18759,None,,1,1024,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ae4e29855429908b63264a9,hard,bridge,Where does the team that Flavio de Jesús Santos plays for play home games?,city of Culiacán,17685 21224,21224 7009 31629 42698 15737,Wanda Metropolitano,,1,636,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5abd0b6b5542996e802b46b4,hard,bridge,Finally includes the song that peaked at what on the US Hot 100,number five,20976 20977,20977 20976 10844 35865 35926,number five,,1,1469,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a88d7fc5542993b751ca879,hard,bridge,Futbolita has interviewed what Spanish Professional footballer who plays as a striker for New York City FC?,David Villa,16277 22294,16277 22294 20818 50399 15058,David Villa,,1,645,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ab850795542990e739ec8bd,hard,bridge,Erskine Academy is located in a village in what county?,"Kennebec County, Maine",19774 54136,22476 51911 4538 14062 14836,Yorkshire,,1,769,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a85cd295542997175ce202b,hard,bridge,Who was the military commander of the last active ruler of the Ptolemaic Kingdom of Egypt?,Athenion,6969 13832,47725 47723 13832 47724 46961,Cleopatra,,1,720,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a875cd65542996e4f30879d,hard,bridge,"What kind of producer is the person who helped created ""The Spiderwick Cronicles"" with Holly Black?",motion picture producer,26466 61048,26466 59609 59608 51334 29071,Nickelodeon Movies,,1,935,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a7790ed5542992a6e59defb,hard,comparison,Name three common things that are used in playing Monopoly and King of Tokyo?,"dice, cards, and boards",32839 40709,32839 40709 40710 61465 32849,dice cards,,1,695,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ae3e2455542994393b9e78c,hard,comparison,Scout Tufankjian and Daron Malakian are both what?,Armenian–American,15936 52068,52068 15936 63031 48724 45669,Armenian-American,,1,697,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a7716ee55429937353601cc,hard,bridge,What US Airways pilot famously made an emergency landing on the Hudson River and went on to become an Aviation and Safety Expert for CBS News?,"Chesley Burnett ""Sully"" Sullenberger III",12890 55767,12890 62111 26097 11184 55767,Chesley Sullenberger,,1,802,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ab9988b554299131ca4238e,hard,bridge,"Who is the American actress that stars in the movie ""Innocesnce"" and is best known for her role as Alexandra Cabot in a long-running NBC series?",Stephanie Caroline March,28025 55113,55113 14604 18977 63424 4173,Stephanie March,,1,678,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ae780a55542997b22f6a79f,hard,bridge,What was the fort renamed in which the English abandoned to move to a fort located atop State Street Hill?,Fort Albany,21545 21560,21545 16807 54840 19710 21564,Fort Frederick,,1,881,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a8dd5f955429917b4a5bcc7,hard,bridge,"Other than racing, what sport does the 1998 champion of the Toyota GRand Prix practice?",paracyclist,1157 4644,39959 1157 39724 61255 15787,None,,1,764,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5abe9c1a5542993f32c2a183,hard,bridge,Who was a species of Alerce tree native to the Andes mountains named after?,Robert FitzRoy,4585 21154,19281 4585 5574 21154 43759,Robert FitzRoy,,1,726,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a8f73455542997ba9cb3269,hard,bridge,At which public research university founded in 1881 Ralph Fielding served as the head football coach?,University of Texas at Austin,48377 62667,62672 62667 62623 62618 62596,University of Texas at Austin,,1,813,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ae3789b5542992e3233c412,hard,bridge,Riom Trial was headed by the French general who reached what distinction?,Marshal of France,46296 49565,49565 62228 21900 61205 41851,Marshal Philippe Pétain,,1,824,5,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5abd68d655429933744ab7c0,hard,comparison,Were Dee Dee Ramone and Ben Weasel ever in the same band?,no,8609 16529,8609 16529 48411 10368 59294,No,,1,768,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5abdf7055542993f32c2a06c,hard,bridge,What is the population of the city as of the 2010 Census where the band Quincy Mumford & The Reason Why is based?,"16,116",6766 48035,48035 48037 37972 48036 61722,Asbury Park,,1,710,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ae074aa5542993d6555eb54,hard,comparison,Are Ash Lieb and Elswyth Thane both artists?,no,6782 19251,19251 3647 45585 19094 65214,No,,1,868,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ab8524f5542990e739ec8c4,hard,bridge,"William Hodges visited a polar region as part of a voyage, the region is how big?",14 million km,6040 65122,65122 47972 19735 49673 19283,East Antarctica,,1,937,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ae76c625542997ec272763e,hard,bridge,"Which founder of Alcatraz East was born on March 31, 1956?",John Morgan,4527 30710,4527 30183 4305 36864 38838,John Morgan,,1,665,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a89e0ec5542992e4fca8427,hard,bridge,What philosophical system did the author of a novel about Howard Roark develop?,Objectivism,7290 58148,43796 58148 49681 7290 48450,Objectivism,,1,710,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a8ec3205542995a26add506,hard,comparison,Does Dashboard Confessional have more members than World Party?,yes,15987 65655,15987 65655 53791 50421 52531,No,,1,435,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ae3263455429928c4239634,hard,bridge,"On November 2, 2010, John Spratt lost to an AMerican politician who served in the South Carolina General Assembly from 2007 until when?",2011,30793 39825,30793 39825 61459 13462 23048,2011,,1,881,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ac300905542996773102682,hard,bridge,Devilment finally found a stable vocalist in the founding member of which band?,Cradle of Filth,15709 16914,16914 15593 5769 32688 45155,Cradle of Filth,,1,876,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a8a2d2155429930ff3c0cdc,hard,bridge,House of Many Ways is a young adult fantasy novel set in the same world as a novel that was adapted as an animated film of the same name and nominated for what?,Academy Award for Best Animated Feature,26794 26887,26794 26499 26795 56610 14735,Paris,,1,797,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a7eb9f355429934daa2fc53,hard,bridge,The St. Louis Bay Bridge runs between Bay St. Louis and a city in what county?,"Harrison County, Mississippi",45401 54703,54703 51499 65613 8280 37279,Passage 1,,1,819,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a7d2b2b5542995ed0d1661b,hard,bridge,"What concert hall is located on the northern edge or South Kensington, London, and had songs chosen from a number of concerts there?",Royal Albert Hall,36135 50620,50620 54122 32423 3234 18370,Royal Albert Hall,,1,667,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a83438955429966c78a6b61,hard,bridge,The owner of radio station KWPW has the same name as an American character actor. What is it?,Bill McCutcheon,9135 31749,48373 55163 33712 13881 12922,Clint Eastwood,,1,633,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5add26075542994ed6169c9c,hard,bridge,What public radio network in New York has allowed Eric Plakun to dis his psychiatric work?,WAMC,19654 63745,59468 19628 63815 39345 39138,None,,1,1095,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ac41ca75542991943173919,hard,bridge,How large of the area is the nature reserve south of Seacroft Esplanade?,4.3 km2,23342 52124,52124 12116 19823 43708 23341,495 ha,,1,707,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ab56200554299494045ef88,hard,bridge,Which Olympic game featured Boules and happened right before medals started to be awarded?,The Summer Olympic Games,10158 55788,10158 55788 44152 65386 56113,1900,,1,721,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a8e2ba05542995085b373b8,hard,comparison,Are the libretto of Tristan und Isolde and Ariane et Barbe-bleue in the same language?,no,6464 61541,6464 23075 61541 9694 28413,No,,1,1054,1,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a8a12ae5542992d82986e92,hard,bridge,"Though one castle is on an Isle and the other on a ridge, what to they share in common regarding their locations?",Scotland,15514 32682,54637 27857 11307 48274 12097,Raglan Castle,,1,704,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a879ba55542993e715abfc3,hard,comparison,"Which director had the longest career, Alain Resnais or Scott Sidney?",Scott Sidney,4374 52042,4374 52042 49504 26211 23383,Scott Sidney,,1,571,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a79a26d554299029c4b5f63,hard,bridge,"The founder of The Covenant, The Sword, and the Arm of the Lord is a close associate of what man responsible for the Oklahoma City bombing?",Timothy James McVeigh,29050 60658,29050 60658 57031 43996 59743,James Ellison,,1,923,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5abbd3b4554299642a094b4f,hard,bridge,What sort of dog did the same man who cared for the living gift that Martin Bormann gave Hitler have?,dachshund,9586 22159,9586 38441 22159 38436 65290,German Shepherd,,1,544,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ab615cf554299488d4d9aa3,hard,bridge,"Dawn Lake described the star of ""I Love Lucy"" as what?",our greatest comedienne,16313 36850,16313 36850 36884 39184 39912,Lucille Ball,,1,617,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ae4932855429970de88d9b8,hard,bridge,Which American chain of bakery-café fast casual restaurants sponsored Bill Steers Men's 4-Miler,Panera Bread Company,9158 45151,39045 13113 45151 14712 60561,Panera Bread,,1,582,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5addd6045542997dc7907049,hard,bridge,"Between the Riddlers Revenge and the Green Lantern, which stand-up roller coaster stands tallest?",The Riddler's Revenge,24293 59368,59368 24293 24295 15419 40816,The Riddler's Revenge,,1,883,6,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a81d1f0554299676cceb0ee,hard,bridge,"Which part of Handel's Messiah covers the birth of a child who, according to the gospels of Luke and Matthew, was born in Bethlehem?",Part I,39464 42115,42115 49100 39463 39465 39464,Part I,,1,1024,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5abfb3425542990832d3a1c0,hard,bridge,Andrew Jaspan was the co-founder of what not-for-profit media outlet?,The Conversation,5651 57760,5651 42668 2721 50804 65202,TheConversation,,1,875,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5a75e29f5542992d0ec0600c,hard,bridge,"What Actor whose birth name was Charles Dennis Buchinsky, was part of the Leslie Nielsen comedy?",Charles Bronson,4975 12563,12563 38473 12666 55233 15251,Charles Bronson,,1,798,3,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5adfffe755429925eb1afbd1,hard,bridge,What was Mary Edna González sexuality?,omnisexuality,38552 45167,38552 38573 38578 38561 38533,pansexual,,1,854,2,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
knob1_hnsw_ef16,short,5ae1e22a5542997f29b3c160,hard,bridge,"The role of ""Celene"" in the film ""Walk All over Me"" was played by an actress that voices what role in the ""Starcraft 2"" triolgy?",Sarah Kerrigan,61479 63928,63928 45677 19354 13775 6821,Ashly Burch,,1,783,4,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
